xco,yco,ensemble,duration1_1980,duration1_2080,duration2_1980,duration2_2080,duration3_1980,duration3_2080,duration4_1980,duration4_2080,duration5_1980,duration5_2080,duration6_1980,duration6_2080,duration7_1980,duration7_2080,duration8_1980,duration8_2080,duration9_1980,duration9_2080
106,166,01,102754.0,81105.0,42990.0,32752.0,20427.0,16303.0,10882.0,9098.0,6547.0,5615.0,4206.0,3540.0,2779.0,2276.0,1810.0,1462.0,1116.0,918.0
106,168,01,99841.0,77023.0,43020.0,33631.0,21806.0,18192.0,12062.0,10170.0,6970.0,5847.0,4032.0,3395.0,2288.0,2021.0,1440.0,1170.0,848.0,694.0
106,170,01,94797.0,88907.0,39288.0,37315.0,19315.0,18497.0,10430.0,10068.0,5715.0,5690.0,3327.0,3322.0,1972.0,1941.0,1121.0,1111.0,627.0,661.0
106,172,01,91658.0,105815.0,36705.0,49989.0,16630.0,25239.0,8723.0,13938.0,4958.0,8082.0,2937.0,4915.0,1772.0,2791.0,1103.0,1791.0,635.0,1128.0
106,174,01,107895.0,158274.0,46018.0,81430.0,18923.0,36160.0,8878.0,17551.0,4851.0,9595.0,2764.0,5424.0,1672.0,3407.0,1037.0,2031.0,660.0,1248.0
106,176,01,118586.0,149033.0,47473.0,65058.0,20836.0,29848.0,9753.0,14074.0,4884.0,7285.0,2630.0,3963.0,1438.0,2192.0,842.0,1279.0,493.0,729.0
106,178,01,137533.0,138429.0,50964.0,50934.0,20472.0,20581.0,9056.0,9055.0,4256.0,4327.0,2149.0,2076.0,1095.0,1095.0,604.0,600.0,339.0,303.0
106,180,01,155178.0,174749.0,50992.0,58617.0,20688.0,23857.0,8875.0,10810.0,3864.0,4983.0,1707.0,2486.0,727.0,1244.0,315.0,601.0,149.0,309.0
106,195,01,174548.0,167685.0,48930.0,48060.0,16606.0,16925.0,5610.0,6303.0,2117.0,2637.0,807.0,1174.0,361.0,501.0,101.0,206.0,39.0,101.0
106,197,01,163299.0,211350.0,45350.0,58149.0,15280.0,20507.0,5517.0,8112.0,2035.0,3382.0,652.0,1338.0,232.0,511.0,57.0,155.0,16.0,49.0
106,199,01,167943.0,130231.0,43579.0,35095.0,13094.0,11294.0,4678.0,4720.0,1877.0,2130.0,791.0,1007.0,326.0,504.0,87.0,171.0,20.0,75.0
106,201,01,163047.0,167118.0,45844.0,45596.0,15014.0,14761.0,5507.0,5719.0,2364.0,2415.0,1166.0,1248.0,526.0,605.0,244.0,253.0,101.0,71.0
106,206,01,162198.0,140719.0,48751.0,42452.0,17177.0,15045.0,6655.0,5822.0,2738.0,2326.0,1182.0,1014.0,557.0,454.0,236.0,198.0,106.0,91.0
106,208,01,192246.0,188298.0,56403.0,52798.0,21069.0,21739.0,7692.0,9397.0,3016.0,4261.0,1127.0,2161.0,525.0,1090.0,255.0,561.0,111.0,305.0
106,210,01,131083.0,113040.0,38492.0,33606.0,13051.0,11508.0,5113.0,4378.0,2128.0,1862.0,1050.0,1013.0,592.0,483.0,278.0,267.0,156.0,133.0
106,212,01,158536.0,161811.0,48568.0,48286.0,16914.0,16487.0,6999.0,6673.0,3304.0,3096.0,1750.0,1640.0,970.0,922.0,493.0,494.0,289.0,272.0
107,26,01,87191.0,88722.0,31025.0,31470.0,14148.0,14156.0,6592.0,6898.0,3189.0,3231.0,1610.0,1732.0,881.0,822.0,440.0,462.0,251.0,225.0
107,28,01,85449.0,78285.0,33665.0,30300.0,17898.0,16265.0,10149.0,8807.0,5970.0,5345.0,3663.0,3283.0,2144.0,1997.0,1343.0,1245.0,819.0,722.0
107,30,01,72015.0,64758.0,30040.0,25888.0,16387.0,14432.0,9647.0,8398.0,5655.0,5012.0,3497.0,2957.0,2040.0,1827.0,1219.0,1002.0,730.0,641.0
107,32,01,72171.0,70273.0,32436.0,30359.0,17234.0,16607.0,9821.0,9540.0,5799.0,5674.0,3499.0,3382.0,2092.0,1969.0,1234.0,1158.0,723.0,752.0
107,34,01,79266.0,83422.0,36275.0,36111.0,18901.0,19325.0,10774.0,10748.0,6171.0,6382.0,3711.0,3805.0,2262.0,2311.0,1392.0,1479.0,845.0,881.0
107,36,01,74914.0,70583.0,31424.0,29613.0,16561.0,15629.0,8840.0,8609.0,4915.0,4895.0,2938.0,2959.0,1588.0,1827.0,1026.0,1200.0,599.0,792.0
107,38,01,80224.0,84985.0,34959.0,36429.0,18159.0,19493.0,9977.0,10965.0,5522.0,6226.0,3225.0,3869.0,1944.0,2432.0,1095.0,1528.0,747.0,958.0
107,40,01,81072.0,74920.0,34114.0,31339.0,16636.0,15350.0,8449.0,8269.0,4663.0,4570.0,2468.0,2644.0,1327.0,1579.0,791.0,908.0,436.0,576.0
107,47,01,88398.0,62005.0,35328.0,24441.0,20365.0,14431.0,12034.0,8797.0,7623.0,5575.0,4683.0,3480.0,2988.0,2220.0,1909.0,1387.0,1162.0,860.0
107,49,01,75294.0,75267.0,31705.0,31125.0,17504.0,17865.0,10423.0,10789.0,6266.0,6583.0,3934.0,4019.0,2540.0,2571.0,1604.0,1605.0,989.0,937.0
107,51,01,84582.0,60099.0,36374.0,26370.0,19119.0,14407.0,10874.0,8510.0,6656.0,5180.0,4183.0,3175.0,2682.0,2060.0,1679.0,1330.0,1086.0,846.0
107,53,01,94611.0,70296.0,40106.0,29375.0,22502.0,16965.0,13353.0,10223.0,8001.0,6177.0,4844.0,3707.0,3004.0,2256.0,1806.0,1447.0,1088.0,878.0
107,55,01,96771.0,71517.0,42354.0,30415.0,23347.0,17251.0,13728.0,10147.0,8336.0,6331.0,5079.0,3715.0,3161.0,2313.0,2014.0,1538.0,1292.0,940.0
107,57,01,93767.0,82073.0,40035.0,34796.0,21831.0,19227.0,12508.0,11096.0,7392.0,6500.0,4464.0,4067.0,2568.0,2527.0,1726.0,1478.0,997.0,968.0
107,59,01,89152.0,61586.0,37622.0,24806.0,19248.0,13096.0,10686.0,7438.0,6363.0,4259.0,3886.0,2659.0,2498.0,1658.0,1583.0,1027.0,942.0,702.0
107,61,01,89639.0,84663.0,38806.0,37127.0,20541.0,19743.0,11191.0,11259.0,6722.0,6773.0,4050.0,4341.0,2498.0,2751.0,1554.0,1836.0,990.0,1223.0
107,63,01,74959.0,60918.0,31605.0,25430.0,17293.0,14033.0,9767.0,8121.0,5870.0,4882.0,3443.0,2786.0,2061.0,1705.0,1328.0,1085.0,833.0,654.0
107,65,01,89076.0,69010.0,36389.0,28235.0,20127.0,15272.0,11652.0,9040.0,6937.0,5499.0,4269.0,3429.0,2487.0,2076.0,1579.0,1312.0,943.0,874.0
107,67,01,86538.0,66302.0,35560.0,26409.0,19169.0,13936.0,11090.0,8227.0,6474.0,5014.0,3877.0,3185.0,2204.0,1880.0,1328.0,1193.0,840.0,801.0
107,69,01,90916.0,69386.0,38415.0,28609.0,20941.0,15322.0,11935.0,8860.0,6999.0,5308.0,4072.0,3285.0,2444.0,2033.0,1427.0,1315.0,837.0,820.0
107,71,01,97991.0,80335.0,37454.0,30593.0,21106.0,16726.0,12391.0,9912.0,7567.0,6020.0,4459.0,3802.0,2690.0,2332.0,1616.0,1584.0,1033.0,986.0
107,73,01,95084.0,62570.0,36100.0,23145.0,19985.0,12925.0,11820.0,7737.0,7205.0,5023.0,4421.0,3150.0,2723.0,2090.0,1714.0,1279.0,1030.0,878.0
107,75,01,94918.0,81252.0,37348.0,31948.0,20278.0,16819.0,11613.0,9876.0,6908.0,5900.0,4123.0,3676.0,2524.0,2244.0,1461.0,1456.0,888.0,921.0
107,77,01,98507.0,76889.0,37064.0,28384.0,19571.0,14477.0,10726.0,8040.0,6255.0,4809.0,3727.0,2833.0,2117.0,1720.0,1246.0,1092.0,754.0,766.0
107,79,01,95626.0,98819.0,37062.0,38524.0,19687.0,20200.0,10993.0,11698.0,6316.0,6993.0,3682.0,4327.0,2277.0,2616.0,1307.0,1660.0,742.0,1045.0
107,81,01,118202.0,110315.0,43512.0,38678.0,22166.0,19284.0,11820.0,9958.0,6617.0,5475.0,3664.0,3056.0,2215.0,1828.0,1237.0,1046.0,778.0,612.0
107,83,01,106879.0,84249.0,40239.0,30921.0,20273.0,15990.0,10925.0,8559.0,6332.0,5001.0,3662.0,2905.0,2192.0,1801.0,1324.0,1118.0,769.0,633.0
107,87,01,128585.0,101010.0,52125.0,41181.0,23697.0,18684.0,11050.0,9430.0,5375.0,4865.0,2791.0,2593.0,1424.0,1522.0,828.0,881.0,461.0,569.0
107,89,01,116261.0,116339.0,45890.0,48023.0,21770.0,22214.0,10894.0,11482.0,5669.0,6184.0,3071.0,3631.0,1734.0,2108.0,1001.0,1272.0,607.0,848.0
107,91,01,127135.0,116585.0,53778.0,62492.0,22967.0,28214.0,10492.0,13178.0,4744.0,6466.0,2384.0,3361.0,1267.0,1771.0,646.0,951.0,378.0,556.0
107,94,01,126958.0,105247.0,49092.0,41243.0,23055.0,20655.0,11027.0,11028.0,5350.0,6051.0,2810.0,3586.0,1492.0,2035.0,811.0,1210.0,451.0,785.0
107,96,01,107518.0,123489.0,41968.0,49577.0,19654.0,24733.0,9888.0,13146.0,5213.0,7010.0,2802.0,3928.0,1581.0,2385.0,873.0,1338.0,521.0,855.0
107,103,01,98022.0,79438.0,42004.0,34015.0,19989.0,16424.0,10564.0,9001.0,5845.0,5461.0,3205.0,3354.0,1744.0,2030.0,1025.0,1174.0,618.0,761.0
107,105,01,110871.0,75461.0,45233.0,30034.0,25328.0,16699.0,14511.0,9597.0,8354.0,5989.0,4793.0,3745.0,2811.0,2265.0,1763.0,1408.0,977.0,857.0
107,107,01,98730.0,56415.0,39745.0,22336.0,22361.0,12439.0,13272.0,7363.0,8068.0,4548.0,4825.0,2709.0,3214.0,1818.0,2115.0,1146.0,1517.0,844.0
107,109,01,70124.0,45869.0,30747.0,20344.0,16296.0,10890.0,9272.0,6185.0,5363.0,3785.0,3370.0,2267.0,1977.0,1429.0,1323.0,874.0,850.0,516.0
107,111,01,86576.0,53491.0,39182.0,25137.0,21574.0,14231.0,12290.0,8598.0,6910.0,5193.0,4071.0,3295.0,2440.0,2136.0,1453.0,1343.0,790.0,780.0
107,113,01,93894.0,68184.0,40049.0,28805.0,21374.0,16313.0,12044.0,9826.0,7094.0,6121.0,4346.0,3890.0,2695.0,2519.0,1705.0,1653.0,1052.0,1111.0
107,115,01,103754.0,75373.0,42572.0,30211.0,23236.0,16509.0,13133.0,9783.0,7592.0,6108.0,4530.0,3888.0,2718.0,2527.0,1587.0,1592.0,961.0,1040.0
107,117,01,102730.0,67789.0,40512.0,26456.0,21271.0,13863.0,12164.0,7836.0,7318.0,4688.0,4481.0,2823.0,2843.0,1815.0,1767.0,1085.0,1129.0,683.0
107,119,01,126957.0,100966.0,45087.0,35927.0,23310.0,18916.0,12982.0,11094.0,7279.0,6641.0,4365.0,4130.0,2694.0,2565.0,1641.0,1588.0,1021.0,1067.0
107,121,01,94000.0,65868.0,33683.0,23711.0,17070.0,12681.0,9206.0,7277.0,5212.0,4237.0,3017.0,2506.0,1789.0,1637.0,1100.0,1033.0,675.0,624.0
107,123,01,117803.0,84830.0,45282.0,32746.0,22654.0,16304.0,12111.0,9477.0,6947.0,5672.0,4240.0,3673.0,2607.0,2426.0,1617.0,1608.0,1040.0,1052.0
107,125,01,82974.0,52889.0,32111.0,20726.0,16078.0,10383.0,9150.0,5895.0,5564.0,3446.0,3583.0,2164.0,2307.0,1382.0,1617.0,946.0,1043.0,569.0
107,127,01,98126.0,84775.0,37410.0,31722.0,18543.0,15864.0,10227.0,9051.0,6220.0,5367.0,3829.0,3399.0,2601.0,2115.0,1794.0,1458.0,1131.0,984.0
107,129,01,106891.0,75963.0,40782.0,28892.0,21157.0,15014.0,11928.0,8887.0,7084.0,5409.0,4316.0,3496.0,2604.0,2283.0,1708.0,1511.0,993.0,1024.0
107,131,01,96371.0,124274.0,38215.0,50164.0,19456.0,26728.0,11063.0,15713.0,6788.0,9767.0,4462.0,6387.0,2817.0,4228.0,1755.0,2711.0,1088.0,1674.0
107,133,01,88277.0,87912.0,35134.0,35673.0,18412.0,19487.0,10139.0,11606.0,5851.0,7022.0,3490.0,4486.0,2019.0,2806.0,1187.0,1686.0,679.0,1124.0
107,135,01,115145.0,87111.0,48543.0,37521.0,24305.0,18988.0,13430.0,10861.0,7740.0,6668.0,4455.0,4145.0,2574.0,2486.0,1439.0,1632.0,737.0,915.0
107,137,01,108557.0,103086.0,48426.0,47352.0,22281.0,22670.0,11301.0,11874.0,6172.0,6690.0,3454.0,4063.0,2078.0,2451.0,1132.0,1521.0,654.0,867.0
107,139,01,137452.0,153205.0,53633.0,59277.0,26588.0,28442.0,13193.0,14224.0,6926.0,7464.0,3680.0,3995.0,2033.0,2172.0,1063.0,1198.0,677.0,708.0
107,141,01,128301.0,155505.0,41643.0,53565.0,18003.0,22790.0,8097.0,10322.0,3839.0,4901.0,1959.0,2517.0,977.0,1205.0,544.0,606.0,251.0,339.0
107,147,01,157520.0,169768.0,49678.0,50170.0,19611.0,19683.0,7732.0,7955.0,3176.0,3187.0,1144.0,1255.0,427.0,430.0,143.0,168.0,59.0,60.0
107,149,01,140437.0,127182.0,48376.0,41086.0,20149.0,16591.0,11314.0,9288.0,6296.0,5135.0,2813.0,2329.0,1085.0,888.0,526.0,458.0,331.0,279.0
107,151,01,134472.0,144224.0,46548.0,45479.0,19663.0,18872.0,8567.0,8100.0,3557.0,3431.0,1462.0,1440.0,636.0,614.0,257.0,235.0,101.0,98.0
107,153,01,162469.0,171382.0,55850.0,53531.0,18805.0,18472.0,9683.0,9510.0,4119.0,4148.0,1435.0,1492.0,790.0,779.0,371.0,374.0,25.0,25.0
107,155,01,127872.0,140309.0,45486.0,47580.0,18732.0,19159.0,8387.0,8739.0,3919.0,4108.0,1806.0,1871.0,745.0,770.0,243.0,292.0,57.0,84.0
107,157,01,126490.0,150322.0,44695.0,53259.0,20666.0,24243.0,10926.0,12716.0,6201.0,7102.0,3543.0,3976.0,1710.0,2055.0,755.0,837.0,223.0,261.0
107,159,01,126527.0,132162.0,49935.0,52035.0,22398.0,22664.0,10384.0,10398.0,4950.0,5068.0,2546.0,2445.0,1326.0,1362.0,696.0,695.0,408.0,407.0
107,161,01,103134.0,94480.0,44289.0,38190.0,19872.0,16824.0,10421.0,8661.0,5752.0,4874.0,3276.0,2668.0,1951.0,1619.0,1085.0,960.0,655.0,581.0
107,163,01,126795.0,100715.0,56435.0,46891.0,26123.0,22431.0,13984.0,11977.0,8193.0,6948.0,5061.0,4381.0,3223.0,2822.0,1994.0,1753.0,1279.0,1131.0
107,165,01,108664.0,91512.0,48274.0,39499.0,22543.0,18401.0,11993.0,9908.0,6911.0,5743.0,4119.0,3365.0,2654.0,2260.0,1567.0,1298.0,935.0,826.0
107,167,01,94163.0,72412.0,36048.0,29983.0,19337.0,16295.0,10893.0,9306.0,6201.0,5337.0,3640.0,3129.0,2204.0,1836.0,1194.0,1058.0,689.0,619.0
107,169,01,113047.0,96922.0,46677.0,40982.0,23599.0,21010.0,12874.0,11398.0,7126.0,6379.0,4133.0,3838.0,2424.0,2305.0,1414.0,1384.0,839.0,824.0
107,171,01,94915.0,115476.0,38508.0,49831.0,19324.0,26044.0,10642.0,14468.0,5977.0,8211.0,3454.0,4753.0,1958.0,2716.0,1171.0,1633.0,722.0,933.0
107,173,01,104734.0,130885.0,40689.0,67238.0,18193.0,33837.0,8897.0,17297.0,4545.0,9219.0,2481.0,4988.0,1313.0,2725.0,766.0,1579.0,450.0,980.0
107,175,01,93033.0,110731.0,37983.0,54423.0,15503.0,24025.0,7127.0,11357.0,3572.0,5682.0,1928.0,3067.0,1014.0,1626.0,634.0,940.0,374.0,538.0
107,177,01,119535.0,108681.0,47482.0,44132.0,20382.0,19214.0,9777.0,9185.0,4896.0,4664.0,2671.0,2371.0,1514.0,1315.0,805.0,756.0,477.0,451.0
107,179,01,136964.0,175899.0,48632.0,64699.0,19909.0,25901.0,9033.0,11873.0,4132.0,5688.0,2275.0,2980.0,1175.0,1487.0,648.0,797.0,324.0,457.0
107,181,01,184897.0,203876.0,55455.0,61991.0,20798.0,22471.0,8407.0,9051.0,3634.0,3817.0,1616.0,1729.0,755.0,757.0,330.0,303.0,154.0,141.0
107,197,01,201544.0,198816.0,54520.0,52759.0,17386.0,17253.0,5327.0,6408.0,1697.0,2393.0,579.0,852.0,136.0,330.0,22.0,76.0,4.0,29.0
107,199,01,191492.0,186593.0,50182.0,47901.0,14599.0,15186.0,4701.0,5248.0,1434.0,1937.0,488.0,682.0,153.0,232.0,42.0,60.0,14.0,21.0
107,201,01,184317.0,145120.0,46670.0,35073.0,15207.0,11626.0,5207.0,3951.0,1902.0,1466.0,667.0,524.0,240.0,193.0,95.0,72.0,30.0,28.0
107,206,01,164696.0,152824.0,45237.0,41831.0,15700.0,14119.0,5683.0,5340.0,2376.0,2162.0,998.0,875.0,432.0,389.0,158.0,171.0,50.0,71.0
107,209,01,144288.0,122664.0,40232.0,33970.0,15420.0,13082.0,6399.0,5473.0,3063.0,2460.0,1380.0,1227.0,706.0,576.0,408.0,323.0,228.0,150.0
107,211,01,146932.0,136425.0,46518.0,40743.0,16239.0,14178.0,6542.0,5645.0,3021.0,2610.0,1473.0,1183.0,733.0,575.0,321.0,299.0,155.0,140.0
107,213,01,118743.0,111547.0,35170.0,32924.0,12065.0,12059.0,5232.0,5164.0,2633.0,2623.0,1336.0,1338.0,750.0,680.0,364.0,348.0,174.0,168.0
108,27,01,72415.0,85959.0,26920.0,31969.0,13983.0,16497.0,7678.0,9405.0,4601.0,5384.0,2594.0,3096.0,1575.0,1901.0,845.0,1057.0,524.0,586.0
108,29,01,74517.0,64059.0,30721.0,25900.0,16667.0,13973.0,9826.0,8049.0,5794.0,4776.0,3453.0,2852.0,2108.0,1765.0,1451.0,1109.0,832.0,651.0
108,31,01,88678.0,77052.0,35998.0,30477.0,19651.0,17180.0,11654.0,10088.0,7505.0,6091.0,4850.0,3695.0,3117.0,2289.0,2050.0,1354.0,1415.0,792.0
108,33,01,63856.0,70112.0,29309.0,30385.0,15538.0,16418.0,8848.0,9524.0,5078.0,5810.0,3042.0,3492.0,1851.0,2280.0,1150.0,1396.0,661.0,911.0
108,35,01,70596.0,51089.0,30345.0,21476.0,16752.0,11387.0,9438.0,6642.0,5556.0,3893.0,3093.0,2332.0,1837.0,1452.0,1039.0,870.0,650.0,493.0
108,37,01,78940.0,84253.0,35050.0,36826.0,18772.0,19639.0,10482.0,11243.0,6010.0,6824.0,3405.0,4069.0,2151.0,2696.0,1285.0,1684.0,792.0,1075.0
108,39,01,71776.0,60309.0,32220.0,27286.0,16609.0,13781.0,8849.0,7597.0,4893.0,4359.0,2753.0,2565.0,1630.0,1546.0,905.0,975.0,513.0,581.0
108,41,01,101654.0,85998.0,39683.0,33862.0,20550.0,17624.0,10869.0,9748.0,5779.0,5461.0,3216.0,3192.0,1873.0,2042.0,1125.0,1209.0,680.0,824.0
108,45,01,88827.0,77555.0,34992.0,29408.0,16936.0,15021.0,10046.0,9400.0,6908.0,6720.0,5240.0,4996.0,3745.0,3537.0,2286.0,2124.0,1192.0,1157.0
108,47,01,84687.0,70690.0,35833.0,29254.0,18053.0,14758.0,11077.0,8866.0,7590.0,5906.0,5146.0,4091.0,3443.0,2612.0,1885.0,1486.0,1015.0,759.0
108,49,01,65400.0,63367.0,25973.0,24186.0,14320.0,14062.0,8679.0,8733.0,5392.0,5513.0,3503.0,3645.0,2300.0,2300.0,1433.0,1378.0,751.0,745.0
108,51,01,79701.0,67340.0,33938.0,28769.0,18732.0,16140.0,10881.0,9129.0,6545.0,5552.0,4132.0,3327.0,2486.0,2044.0,1462.0,1253.0,905.0,787.0
108,53,01,82574.0,59867.0,36737.0,26923.0,17283.0,13231.0,10142.0,7752.0,6615.0,5013.0,4295.0,3427.0,2822.0,2243.0,1766.0,1336.0,930.0,681.0
108,55,01,93306.0,96851.0,39289.0,39675.0,22238.0,23099.0,13816.0,13867.0,8162.0,8653.0,5248.0,5200.0,3197.0,3245.0,2038.0,1943.0,1233.0,1162.0
108,57,01,86143.0,88350.0,36056.0,36536.0,20254.0,20443.0,12012.0,12476.0,7211.0,7619.0,4534.0,4724.0,2884.0,3068.0,1830.0,1866.0,1085.0,1189.0
108,59,01,90930.0,73825.0,36588.0,29221.0,19513.0,15869.0,11191.0,8844.0,6662.0,5529.0,3971.0,3300.0,2511.0,2055.0,1589.0,1296.0,1053.0,878.0
108,61,01,83419.0,83536.0,34066.0,33526.0,18683.0,18317.0,10703.0,10746.0,6423.0,6620.0,3839.0,4025.0,2497.0,2636.0,1570.0,1674.0,1055.0,1059.0
108,63,01,77210.0,65613.0,32511.0,26012.0,17860.0,13800.0,10641.0,8392.0,6418.0,4805.0,3994.0,2990.0,2478.0,1926.0,1587.0,1115.0,936.0,743.0
108,65,01,88791.0,79254.0,35463.0,30527.0,20441.0,17067.0,11929.0,10290.0,7372.0,6394.0,4536.0,4036.0,2720.0,2594.0,1691.0,1675.0,1063.0,1059.0
108,67,01,82693.0,68547.0,33632.0,27219.0,18652.0,14793.0,10744.0,8700.0,6512.0,5303.0,3837.0,3221.0,2432.0,2122.0,1480.0,1478.0,919.0,925.0
108,69,01,80365.0,79665.0,29777.0,28644.0,15690.0,15047.0,8653.0,8727.0,4960.0,5143.0,3026.0,3224.0,1751.0,1973.0,1067.0,1261.0,620.0,738.0
108,71,01,98331.0,64624.0,39662.0,25943.0,20938.0,13503.0,11947.0,7675.0,6975.0,4621.0,4098.0,2852.0,2426.0,1859.0,1471.0,1179.0,863.0,692.0
108,73,01,86714.0,84461.0,32832.0,32303.0,18328.0,17464.0,10644.0,10089.0,6446.0,6384.0,3983.0,4012.0,2385.0,2533.0,1390.0,1750.0,976.0,1174.0
108,75,01,85843.0,75675.0,32566.0,28053.0,17650.0,14709.0,10237.0,8707.0,6068.0,5213.0,3578.0,3265.0,2134.0,1987.0,1336.0,1310.0,786.0,807.0
108,77,01,95641.0,81121.0,37334.0,30712.0,19859.0,16221.0,11168.0,9382.0,6667.0,5702.0,3856.0,3484.0,2244.0,2106.0,1360.0,1465.0,868.0,824.0
108,79,01,109555.0,85328.0,42819.0,32888.0,22635.0,16688.0,12516.0,9317.0,7210.0,5449.0,4180.0,3227.0,2481.0,2007.0,1414.0,1166.0,817.0,689.0
108,81,01,99119.0,109217.0,38794.0,41888.0,19886.0,22399.0,10704.0,12339.0,6090.0,7087.0,3433.0,4334.0,1957.0,2491.0,1191.0,1576.0,667.0,983.0
108,83,01,109530.0,111310.0,42260.0,50804.0,20615.0,26322.0,10945.0,14797.0,6233.0,8598.0,3667.0,5217.0,2230.0,3145.0,1412.0,1993.0,908.0,1324.0
108,85,01,122607.0,103169.0,52636.0,43356.0,25412.0,21353.0,13042.0,11299.0,7098.0,6298.0,3869.0,3645.0,2225.0,2093.0,1251.0,1309.0,719.0,830.0
108,87,01,111363.0,106949.0,43375.0,41658.0,21292.0,21354.0,10905.0,11508.0,6016.0,6568.0,3328.0,3886.0,2082.0,2416.0,1220.0,1551.0,726.0,942.0
108,89,01,118713.0,100840.0,48413.0,42125.0,24421.0,20963.0,12488.0,11087.0,6676.0,6401.0,3591.0,3775.0,2036.0,2265.0,1141.0,1359.0,675.0,845.0
108,91,01,108260.0,103770.0,44137.0,48540.0,21411.0,24759.0,10665.0,12678.0,5395.0,7012.0,2958.0,4022.0,1621.0,2184.0,952.0,1260.0,532.0,870.0
108,93,01,108342.0,107010.0,46942.0,47996.0,22736.0,24225.0,11568.0,12998.0,6117.0,7173.0,3288.0,4208.0,1878.0,2499.0,1073.0,1556.0,615.0,925.0
108,95,01,104022.0,96439.0,44611.0,44873.0,21665.0,22854.0,11312.0,12592.0,5956.0,6839.0,3197.0,3943.0,1863.0,2341.0,1093.0,1451.0,593.0,856.0
108,97,01,113015.0,118283.0,46294.0,53250.0,22494.0,25749.0,11402.0,13362.0,5708.0,7007.0,3062.0,3916.0,1618.0,2232.0,892.0,1218.0,497.0,777.0
108,103,01,105534.0,75789.0,42703.0,30531.0,21374.0,15611.0,11160.0,8540.0,5774.0,5003.0,3153.0,2776.0,1754.0,1693.0,873.0,1016.0,520.0,641.0
108,105,01,92307.0,61576.0,38099.0,25020.0,20410.0,13172.0,11616.0,7697.0,6657.0,4677.0,4194.0,2870.0,2587.0,1898.0,1680.0,1262.0,1094.0,861.0
108,107,01,93629.0,57756.0,37394.0,22820.0,21322.0,13110.0,12766.0,7827.0,7798.0,4836.0,4785.0,3014.0,3048.0,1920.0,1921.0,1213.0,1204.0,705.0
108,109,01,97346.0,53417.0,41847.0,22503.0,22741.0,12412.0,13006.0,7491.0,7661.0,4602.0,4587.0,2915.0,2778.0,1778.0,1691.0,1203.0,1165.0,859.0
108,111,01,98254.0,72808.0,43406.0,32351.0,23271.0,17596.0,13316.0,10545.0,7701.0,6530.0,4561.0,4253.0,2678.0,2542.0,1522.0,1629.0,892.0,1074.0
108,113,01,97520.0,72753.0,42291.0,31601.0,22864.0,18217.0,12622.0,10788.0,7280.0,6687.0,4305.0,4140.0,2586.0,2537.0,1416.0,1637.0,872.0,973.0
108,115,01,94505.0,65012.0,39748.0,26769.0,21648.0,14768.0,12506.0,8663.0,7596.0,5386.0,4731.0,3383.0,2884.0,1980.0,1830.0,1280.0,1205.0,802.0
108,117,01,91074.0,72141.0,35359.0,27603.0,18569.0,14562.0,10662.0,8250.0,6666.0,5148.0,4206.0,3244.0,2775.0,2162.0,1896.0,1383.0,1216.0,981.0
108,119,01,130082.0,108753.0,47424.0,39324.0,22378.0,19468.0,12146.0,10979.0,7026.0,6481.0,4400.0,4084.0,2785.0,2553.0,1890.0,1838.0,1220.0,1303.0
108,121,01,99925.0,72224.0,37198.0,26870.0,18687.0,13866.0,9844.0,7628.0,5446.0,4384.0,3024.0,2615.0,1677.0,1479.0,933.0,918.0,554.0,528.0
108,123,01,102224.0,64633.0,39837.0,24919.0,17732.0,11369.0,9586.0,6123.0,6034.0,3641.0,3944.0,2393.0,2726.0,1594.0,1866.0,974.0,1061.0,597.0
108,125,01,85006.0,70820.0,32525.0,27150.0,15693.0,13644.0,8618.0,7535.0,5242.0,4394.0,3201.0,2732.0,2086.0,1767.0,1427.0,1167.0,1007.0,731.0
108,127,01,109200.0,76567.0,42902.0,30157.0,21085.0,14827.0,11940.0,8226.0,7156.0,5076.0,4611.0,3237.0,3211.0,2194.0,2006.0,1500.0,1313.0,951.0
108,129,01,83514.0,74764.0,33696.0,30960.0,17156.0,15823.0,9471.0,8634.0,5536.0,5004.0,3289.0,2942.0,1920.0,1825.0,1262.0,1091.0,727.0,707.0
108,131,01,90357.0,86242.0,35038.0,33060.0,18854.0,18004.0,10966.0,10452.0,6735.0,6576.0,4229.0,4009.0,2709.0,2565.0,1532.0,1607.0,984.0,1055.0
108,133,01,112981.0,112701.0,44038.0,43654.0,22772.0,22456.0,12597.0,12854.0,7317.0,7780.0,4183.0,4690.0,2505.0,2916.0,1384.0,1809.0,816.0,1111.0
108,135,01,122471.0,102593.0,50747.0,43944.0,26246.0,22178.0,14326.0,12272.0,8300.0,6951.0,4730.0,3919.0,2608.0,2307.0,1531.0,1366.0,905.0,766.0
108,137,01,101363.0,107145.0,43167.0,47231.0,19899.0,22922.0,10391.0,12078.0,5790.0,6529.0,3135.0,3987.0,1889.0,2358.0,1129.0,1407.0,734.0,838.0
108,139,01,142838.0,140089.0,54278.0,63707.0,26496.0,31884.0,13564.0,16547.0,7349.0,9063.0,4085.0,4891.0,2231.0,2706.0,1323.0,1582.0,736.0,886.0
108,141,01,120019.0,133491.0,42574.0,48141.0,19622.0,22568.0,9680.0,11156.0,4903.0,5554.0,2574.0,2952.0,1354.0,1492.0,754.0,836.0,411.0,493.0
