xco,yco,ensemble,tha1980,tha2020,tha2080
111,98,01,23.90138559372302,,30.68114638677256
111,100,01,24.38594197327969,,31.556336177368934
111,102,01,24.7595582339903,,32.02653905996291
111,104,01,24.625344591266902,,31.161118668390532
111,106,01,24.74301472567561,,32.42881472202961
111,108,01,22.96166799290603,,30.679259773006343
111,110,01,23.012634105847603,,30.125171535746897
111,112,01,24.272567709733487,,30.809049203800072
111,114,01,25.012412926444465,,32.75548908741696
111,116,01,24.457810157464152,,31.838811999215185
111,118,01,23.98806504731437,,32.60070558055241
111,120,01,24.601122600362384,,31.71788762630667
111,122,01,23.8346520098976,,30.91146149127292
111,124,01,23.6599941434609,,31.1014511832185
111,126,01,24.279009757667176,,31.2290516403579
111,128,01,23.384205641016017,,30.350440362099196
111,130,01,24.293000218674592,,31.542855077688987
111,132,01,24.401536518768815,,31.11905718182508
111,134,01,24.342280222213308,,30.750489115067904
111,136,01,23.390390488543773,,29.913694823100258
111,138,01,23.449707195580874,,29.582583835315027
111,140,01,22.035748917515175,,29.316650924587687
111,142,01,23.77878161198763,,29.77818032675695
111,144,01,21.902678702318948,,28.271093749182644
111,148,01,21.734146069190075,,27.46775606079112
111,150,01,22.58598929440146,,28.303500008531614
111,154,01,22.50383716483663,,28.010265380985803
111,156,01,22.685180750084083,,28.80860090391317
111,158,01,22.911180120686296,,29.278939813381484
111,160,01,22.979447357008464,,29.601843666213266
111,162,01,21.306242203433026,,27.421301885487143
111,164,01,22.087770525739558,,28.153487153265377
111,166,01,22.563972831791613,,28.817251895036524
111,168,01,23.78614613800379,,29.890303990168835
111,170,01,22.75240769625297,,29.243856781176692
111,172,01,22.364900847524222,,28.7600897558464
111,174,01,23.138025733417752,,29.49026361176212
111,176,01,24.184969188291113,,30.159504626620873
111,178,01,23.4938128466507,,29.312239282633975
111,180,01,22.793155675239596,,28.67167157929958
111,208,01,18.79598350994386,,23.090818417180234
111,211,01,18.221093106068004,,22.308976111664776
112,24,01,24.819752709163783,,33.56249336585711
112,26,01,24.665622454916427,,33.29710209993038
112,28,01,25.77358800637681,,34.54131774560961
112,30,01,26.928588189879434,,35.76146599654089
112,32,01,27.344310487011715,,36.78593031200757
112,34,01,27.141487017506876,,36.35880367599185
112,36,01,26.83229054785575,,35.68516827211632
112,38,01,25.709753468193362,,34.80718995154556
112,40,01,26.87692893897507,,36.29139015082825
112,44,01,26.82467277756268,,35.212546636956056
112,46,01,26.923532764199244,,35.68821312192031
112,48,01,26.187069699663898,,35.64395788566786
112,50,01,26.320625169458648,,34.74296552750481
112,52,01,27.49723763496185,,36.607862528949696
112,54,01,27.214941245048507,,36.083437231508704
112,56,01,26.556957271496646,,35.94313559324714
112,58,01,26.08530416654971,,34.09239020105232
112,60,01,25.539846806923784,,34.283770105841064
112,62,01,25.586059451900926,,34.307208497674296
112,64,01,24.422618031722838,,33.591923909954545
112,66,01,25.21445478078655,,33.73419197144057
112,68,01,26.482345610242227,,34.95742524896504
112,70,01,26.945756715406805,,34.698845427453314
112,72,01,26.847720289441625,,35.32225550543567
112,74,01,26.12746478511371,,34.53791279352027
112,76,01,25.76479641276233,,33.8343402902107
112,78,01,25.737665691000156,,34.01121343955617
112,80,01,26.413119310277633,,35.04582463197602
112,82,01,26.800827036885927,,34.35761805749719
112,84,01,26.29367054779385,,33.723974298680474
112,86,01,26.353096765174868,,33.16762402571379
112,88,01,25.691913762993718,,33.472809160835205
112,90,01,25.12801162138181,,31.935983195340846
112,92,01,25.07571221737807,,33.16901253627675
112,94,01,25.178592033269698,,32.06227041787433
112,96,01,24.384062377464378,,31.295177895692618
112,98,01,23.28060849372237,,30.02046998402954
112,100,01,23.17951655932368,,30.361168785665534
112,102,01,25.290229176986845,,32.44911961599806
112,104,01,24.314800934819676,,31.217247407131303
112,106,01,24.100950874305603,,30.717101854117576
112,108,01,23.21556410388878,,29.941003480845186
112,110,01,22.96789647027171,,30.020863964314508
112,112,01,24.4052956457641,,32.47438053957546
112,114,01,25.048053147563092,,32.037682001519556
112,116,01,23.983628372680126,,30.16498831479212
112,118,01,22.76792456061921,,30.141709013148038
112,120,01,23.786784680963066,,31.153841455881246
112,122,01,23.3060915462708,,30.39297371677607
112,124,01,22.52603571421691,,29.50395100536665
112,126,01,23.253293537523554,,29.09717043248903
112,128,01,23.187552017049207,,30.05494191507289
112,130,01,23.71744326434742,,30.591331721878728
112,132,01,24.395666334187528,,30.903402620031198
112,134,01,24.868765488470792,,32.129723776876396
112,136,01,23.981409749030803,,31.166603094622232
112,138,01,22.72782370833724,,29.150243806535247
112,140,01,21.700066518583267,,28.29027915024097
112,142,01,23.45800389436783,,30.403972142838587
112,144,01,21.52762518035974,,27.717410538518894
112,149,01,21.213536475261993,,27.1713985388506
112,154,01,21.967915057397484,,28.45089819871923
112,156,01,22.55071447642133,,28.78904275832062
112,158,01,22.776853584822867,,28.392434324094022
112,160,01,22.828562644308974,,29.13253513129613
112,162,01,22.779466059163656,,29.111242555192703
112,164,01,21.406672292134417,,27.22806657644438
112,166,01,23.36608588726486,,29.508104528451433
112,168,01,23.77320059115221,,29.864012293509354
112,170,01,23.384723064950432,,30.07413838570749
112,172,01,23.0124817725628,,29.822394840825886
112,174,01,22.974657552842096,,29.682247184283924
112,176,01,24.168539186833105,,30.50210211150682
112,178,01,23.246701568807197,,29.259804675087192
112,180,01,23.06685029297415,,29.014302494864584
112,208,01,18.376843030373397,,22.327555188484897
112,214,01,18.041723315048642,,22.055898404855625
113,23,01,24.074696374965438,,32.1732767233925
113,25,01,25.43442224844202,,33.64656700180617
113,27,01,25.641155000686677,,34.01445815120988
113,29,01,26.31646840455312,,35.57886765146594
113,31,01,26.791533299280534,,36.25988124584812
113,33,01,26.479161575567748,,35.82765127470598
113,35,01,26.763179216044207,,36.2953809412503
113,37,01,25.91579152266421,,34.90399432535165
113,39,01,26.43841499378943,,35.247107712078055
113,41,01,27.025231505702834,,35.98914684509394
113,43,01,27.20424753083075,,35.95744597163216
113,45,01,26.375465057755335,,35.765617811289346
113,47,01,27.637472401526715,,37.514382761365546
113,49,01,26.77966512287286,,35.27792266849317
113,51,01,26.37538967645169,,35.21674774815853
113,53,01,27.292372382661163,,35.66150139926753
113,55,01,26.70666738937202,,35.701014110574015
113,57,01,26.826203097035663,,35.70615271258264
113,59,01,25.810905515264245,,34.582681976422194
113,61,01,26.40649486752531,,34.730222575313825
113,63,01,24.584494464900235,,32.63365438512683
113,65,01,25.623887646743967,,34.11547969655476
113,67,01,26.252893474636423,,34.46130885351407
113,69,01,26.712093090610498,,34.39371606945098
113,71,01,26.664837555603984,,35.033854163442726
113,73,01,26.28262998710601,,35.16146462745201
113,75,01,26.243130178109574,,34.3846869644702
113,77,01,26.22652597328098,,34.53024758836726
113,79,01,26.587427295863055,,35.12275468485324
113,81,01,26.677446178207802,,34.21361109443666
113,83,01,26.388697491392602,,34.138322752992025
113,85,01,26.582155676478816,,33.9282087314635
113,87,01,25.91447285961515,,33.29463272302797
113,89,01,25.07929430318498,,32.079207737848265
113,91,01,24.552636315590547,,31.705813046789316
113,93,01,24.869145170779042,,32.334771138291515
113,95,01,24.84572760923098,,31.613245407953467
113,97,01,23.18402010397402,,30.517843880920616
113,99,01,22.4922712203357,,29.626690847045616
113,101,01,24.711834347333394,,31.649607575967362
113,103,01,24.78830219615887,,32.28077880975674
113,105,01,24.123682970285024,,31.480976695582637
113,107,01,23.51897260512654,,30.656149658380873
113,109,01,23.805831707201385,,31.588488203770716
113,111,01,23.400255899222746,,31.2489372722335
113,113,01,24.226543538377864,,30.996708798796405
113,115,01,22.7551130609075,,29.456600644811587
113,117,01,21.736621426753548,,28.695550154630563
113,119,01,22.727331077662374,,29.497800359804003
113,121,01,23.71042795728604,,30.79216827262971
113,123,01,22.764166164205914,,28.951173064046706
113,125,01,23.152008619105562,,29.70080024371998
113,127,01,22.911858831546883,,29.69111594428184
113,129,01,23.7095927375063,,30.823963678697123
113,131,01,23.87439698024661,,30.513884288452164
113,133,01,24.759702402041555,,31.723421892563653
113,135,01,24.183537277678752,,31.14774369276386
113,137,01,23.731174292144303,,30.262044810816576
113,139,01,22.685391977491996,,29.561101869127775
113,141,01,22.049947184342955,,28.75695725058788
113,143,01,23.3296815846393,,29.394660094647676
113,149,01,21.20018817154229,,26.863408754293662
113,156,01,21.994095157228486,,27.863483474326536
113,158,01,22.563652174485075,,29.44169907942258
113,160,01,23.221950862956806,,29.29091552087452
113,162,01,23.109348372909913,,29.506847255497636
113,164,01,21.286754119011594,,26.818444535983442
113,166,01,24.04131913905832,,30.211420829100927
113,168,01,23.242332836411165,,30.182861998221295
113,170,01,22.78733874721901,,29.989912573661645
113,172,01,22.68652634518099,,29.538350662956827
113,174,01,23.016793638440767,,29.22850994177648
113,176,01,23.428650458310713,,30.479376313223394
113,178,01,23.279308706964162,,30.210626066718472
113,180,01,22.771078733771922,,28.449070975886862
113,212,01,18.04164853819105,,22.227991593487953
113,215,01,18.342407937107794,,22.168348593451796
114,23,01,24.11194481915928,,32.454897191792774
114,25,01,26.211365277724454,,34.975744239364914
114,27,01,26.239652099821626,,35.619267398740426
114,29,01,26.056936100719714,,35.31726980112903
114,31,01,26.746013964547313,,35.94022300920213
114,33,01,26.812094005648728,,35.83532396447425
114,35,01,26.451410987813297,,35.06268782376443
114,37,01,26.1084629145942,,35.168632524036475
114,39,01,26.636760172808483,,35.859167197764606
114,41,01,27.153570358553893,,36.6867667236274
114,43,01,27.052936485043933,,36.252149983633785
114,45,01,27.045124848193034,,36.120430434859635
114,47,01,27.33026679561835,,36.32733187703118
114,49,01,26.861577647650552,,36.25871483570696
114,51,01,26.773422043313253,,35.969821811343
114,53,01,27.284390592525533,,36.03799183224965
114,55,01,27.32786251582957,,36.26740126303775
114,57,01,26.900070737160263,,35.438416758937755
114,59,01,26.0663829468028,,34.64134119868895
114,61,01,26.5459313069959,,35.47396503467182
114,63,01,26.173554468404912,,34.63819944270428
114,65,01,26.142046929209947,,34.15342028169712
114,67,01,26.515725639055358,,34.537271379069495
114,69,01,26.56063280064625,,34.48814862441618
114,71,01,26.510812757622638,,35.46543387432647
114,73,01,26.081367773232518,,34.70754743529333
114,75,01,26.19693056792311,,34.74132478106875
114,77,01,26.584688490094532,,34.25780810346683
114,79,01,26.750986521961398,,34.77015318293158
114,81,01,27.107878610517343,,34.26823398305177
114,83,01,26.71720136231546,,34.23193210328356
114,85,01,25.965096109070146,,33.49405178421136
114,87,01,26.143080419700013,,33.37777083238101
114,89,01,25.300808551247396,,33.07718625858194
114,91,01,23.636609310115066,,30.856116950157578
114,93,01,25.146182374873156,,31.890208822229287
114,95,01,24.628392714845067,,31.686087059679277
114,97,01,24.305493917137618,,30.707413426966518
114,99,01,23.08195302640628,,30.1543835739023
114,101,01,23.993924426330654,,30.547345298323048
114,103,01,23.349688639724526,,30.308524776136704
114,105,01,23.449434927478332,,30.51885059056538
114,107,01,22.630491784686505,,29.66467377652915
114,109,01,23.33046836130818,,31.03903461634276
114,111,01,24.024948391936206,,31.696705677082686
114,113,01,22.831308102515212,,29.830735710659855
114,115,01,20.463114579675743,,27.436318339423305
114,117,01,22.059710702328985,,28.65427503798079
114,119,01,23.307781638830612,,30.024505644975836
114,121,01,23.406504247746966,,29.92142564766101
114,123,01,22.648535494172354,,29.397300418006967
114,125,01,23.691616289450664,,30.016159600477827
114,127,01,22.943213886940256,,29.131448301798518
114,129,01,22.742929622486034,,29.766841260071164
114,131,01,24.287608381800474,,31.078816592967843
114,133,01,24.22108639818909,,30.92060823204808
114,135,01,23.810422521413543,,30.704235205377106
114,137,01,23.84006905534183,,30.518343721518768
114,139,01,22.58722175837629,,29.10254742145639
114,141,01,21.685831134892382,,27.901547575995696
114,143,01,22.906097095695895,,29.045651444508906
114,157,01,21.09820114105676,,26.971631829003016
114,159,01,22.406862930682795,,28.590723558554906
114,161,01,23.017251217030047,,29.405263118884704
114,163,01,22.388029151942103,,28.33220075570152
114,165,01,21.89016910850143,,27.635793348786727
114,167,01,23.8199435000945,,30.20088128873487
114,169,01,22.74545232150113,,29.488640425246015
114,171,01,23.023691002855028,,28.98587256713633
114,173,01,23.403295046896606,,29.974237119495463
114,175,01,23.408779381363964,,29.576343236524522
114,177,01,23.75084476541871,,29.869560685635715
114,179,01,23.662651871629194,,30.402360941876445
114,212,01,17.63425747147034,,21.56784983632107
114,216,01,18.332922959773295,,22.273093054078867
115,25,01,26.127386550726918,,34.72672679857174
115,27,01,25.727022389587603,,34.447222815972445
115,29,01,26.729698379738707,,36.03107882061386
115,31,01,26.953757431800746,,36.2045835366223
115,33,01,27.310013558311084,,36.08943664741714
115,35,01,26.21646532690601,,36.57501319451156
115,37,01,26.81645660971988,,35.52509029153641
115,39,01,26.788605204250135,,36.30052015581116
115,41,01,26.263387865307973,,35.125744960885925
115,43,01,26.52221879648613,,35.054020937701075
115,45,01,27.474068028812823,,36.844617932200016
115,47,01,27.122575490120475,,36.12143420609754
115,49,01,27.37702518231442,,37.13857063813184
115,51,01,27.47713363433617,,36.51838449398878
115,53,01,26.748262775361578,,35.95612971038018
115,55,01,27.421056307115446,,36.53664470239898
115,57,01,26.96670042269011,,35.072470505643565
115,59,01,26.994715700376187,,35.98734792924285
115,61,01,26.49349410556973,,35.07712154849003
115,63,01,25.98883613722804,,34.89966418835404
115,65,01,26.594295084511977,,34.88826515356659
115,67,01,26.722586343356323,,35.228395371129956
115,69,01,26.468063923998255,,34.920641998113865
115,71,01,26.720946728621897,,34.84384976226549
115,73,01,26.476284352607152,,35.06295832843556
115,75,01,25.92334181627449,,34.794495890440515
115,77,01,26.155270798273246,,34.67921002591111
115,79,01,26.495456237800866,,34.33105960648312
115,81,01,26.180317763468015,,34.50255953698785
115,83,01,26.61781942828488,,34.17901746221507
115,85,01,26.71526010244835,,34.37405477564592
115,87,01,26.305761061774945,,33.01963759202857
115,89,01,25.533658313734115,,32.921231553529346
115,91,01,24.581093907361836,,31.918263651457593
115,93,01,24.785242891612473,,32.445174506924054
115,95,01,25.580699531182333,,32.53219615547119
115,97,01,23.93273313651818,,30.412546900408948
115,99,01,23.743336687321694,,31.013838673483537
115,101,01,24.360824941724182,,31.64106814332606
115,103,01,23.2437770709517,,30.423386835754705
115,105,01,23.002633593393174,,30.840627200443574
115,107,01,22.713912925307937,,29.803875275685463
115,109,01,23.21932305938573,,30.48320162138152
115,111,01,24.150398600995935,,32.590252845910456
115,113,01,20.24622233376446,,26.82309963796074
115,115,01,20.434190644915038,,27.166037304465377
115,117,01,22.31136467372005,,29.321920270206956
115,119,01,22.87329487647656,,29.537124503778774
115,121,01,23.547542656417637,,30.856879698546496
115,123,01,23.162239539761202,,29.813328266975237
115,125,01,23.592870315101223,,30.308604911619405
115,127,01,22.15352398852553,,28.723706280890458
115,129,01,23.324653216079383,,30.066211461111727
115,131,01,23.598161552954263,,30.581518119987877
115,133,01,24.41636935069567,,30.54925314275159
115,135,01,24.666047058915247,,31.55328230139358
115,137,01,23.551709595783827,,30.451958013207854
115,139,01,22.71227683115848,,29.218395879555274
115,141,01,22.093607264950858,,28.221824044352413
115,143,01,22.654079690386713,,28.718534763974095
115,160,01,22.258750765995917,,27.69056493726999
115,162,01,22.716688346556484,,28.831485333884093
115,164,01,22.714701468505552,,29.232791940224665
115,166,01,23.13575904353816,,29.26524055388539
115,168,01,22.76326202294619,,28.7755110781173
115,170,01,23.298228473131097,,29.333951829244853
115,172,01,23.48354356297657,,29.745483565033354
115,174,01,22.68203532777412,,28.69346671606964
115,176,01,23.19458575076193,,29.49076387440202
115,178,01,23.61737145756782,,29.680067419752657
115,180,01,22.642927784170116,,28.671051599499126
116,24,01,24.540147989564197,,33.43046514891526
116,26,01,26.63858035610104,,35.85848295487904
116,28,01,25.979101028177222,,35.16201822754968
116,30,01,27.05772863306165,,35.92739016306476
116,32,01,26.924435378612934,,37.195703343631074
116,34,01,26.417570546975927,,35.56556760207885
116,36,01,26.37960145203157,,36.20122593770944
116,38,01,27.135663100737,,36.059366480307
116,40,01,26.83981224015002,,36.60117540642516
116,42,01,26.18133839178105,,35.6378096691995
116,44,01,26.533926057272062,,36.063947234587005
116,46,01,26.708310080306365,,35.225308758258564
116,48,01,26.725085322471795,,36.117463545734935
116,50,01,27.129429534141842,,36.611150488583135
116,52,01,27.3395911716592,,36.54535570158901
116,54,01,27.311372013365407,,35.76517377202772
116,56,01,27.479501631644354,,36.17472312967744
116,58,01,27.564812730284,,36.11662491308378
116,60,01,27.22925136593467,,36.428925331903216
116,62,01,26.86262197670985,,34.57482829234467
116,64,01,26.530713545930116,,35.798049190527856
116,66,01,26.59458063209429,,34.95457848826931
116,68,01,27.022566189660616,,35.47746066880004
116,70,01,26.81483540177979,,34.62152666589012
116,72,01,26.597489008066617,,34.23075755103648
116,74,01,25.935326169065576,,33.28878590386934
116,76,01,25.568688082676953,,33.64838883424473
116,78,01,25.550017591236834,,33.763984626906314
116,80,01,26.036885332640043,,33.99564787118347
116,82,01,26.388816751621256,,33.29687139025756
116,84,01,26.76990625119547,,33.63751619771352
116,86,01,26.581290209594485,,34.057283020684245
116,88,01,26.41528641139364,,34.449163275308855
116,90,01,24.826297968658555,,31.667520497606002
116,92,01,23.68073407203833,,30.94302219525322
116,94,01,25.031319676990535,,32.355781947818876
116,96,01,24.5602738527025,,31.801942731570854
116,98,01,24.470583861066206,,31.788752699430567
116,100,01,24.08772330726613,,31.283724348576435
116,102,01,22.866945434977527,,29.337579286850485
116,104,01,22.008391965113386,,29.1887796008509
116,106,01,21.887193679225078,,28.783919257426863
116,108,01,22.91978525468201,,29.567900097491496
116,110,01,24.350847286233083,,31.40432292437373
116,112,01,21.191668934928142,,27.8934071401896
116,114,01,20.79033304928713,,27.411715634499892
116,116,01,21.096173818393645,,27.68934333548334
116,118,01,22.77217294869159,,28.99926468242158
116,120,01,24.360784322810957,,30.952183691272392
116,122,01,23.03713685170065,,30.039998056438016
116,124,01,23.68006565249047,,30.57308921825645
116,126,01,22.80386116883435,,29.433056778341655
116,128,01,22.933543013299147,,28.886629735387043
116,130,01,22.836366434707866,,29.051239698714436
116,132,01,24.03739294186957,,30.936744925572416
116,134,01,24.097370333464788,,31.08628942986104
116,136,01,24.23242435926609,,30.820579238513115
116,138,01,23.51024267815398,,29.590635024209178
116,140,01,22.836625491683304,,29.387286538772877
116,142,01,22.00038392369215,,28.164874058730003
116,162,01,21.63315197342409,,27.42534609977225
116,164,01,22.911376958509187,,28.574748531648986
116,166,01,22.872089774006685,,29.424045372752555
116,168,01,23.040522658899363,,28.762433282771415
116,170,01,22.957018089607114,,29.270093318049053
116,172,01,23.554958540150967,,29.787995405265303
116,174,01,23.33637913240248,,28.95796986027769
116,176,01,22.861665745939554,,29.18781592717923
116,178,01,23.230448755676733,,28.97179130516602
116,180,01,22.16779660371692,,27.623547450439155
117,25,01,26.297239584853607,,34.9836658986837
117,27,01,26.78289504879407,,35.49556978281328
117,29,01,26.10818913751249,,35.19832488416124
117,31,01,27.208902671724367,,36.31637596719769
117,33,01,26.79105104397739,,35.68090364468772
117,35,01,26.480499874071047,,35.975768725750115
117,37,01,27.09524718668906,,36.45253318249254
117,39,01,27.908290086678523,,36.735360217253636
117,41,01,26.706924082887653,,35.89963334289633
117,43,01,27.129495369303985,,36.26306592218114
117,45,01,26.996876125175323,,36.40303240156251
117,47,01,26.64808997208063,,35.546873487354304
117,49,01,26.544858259573566,,36.02085175377555
117,51,01,27.696611450587714,,36.71698262761522
117,53,01,27.87958498476844,,35.989537034163384
117,55,01,27.985235781900734,,35.8764275649116
117,57,01,28.478850973980123,,37.019518857834214
117,59,01,28.05959939897385,,37.014614987610585
117,61,01,27.377893783638864,,35.89738523971956
117,63,01,27.029644915980736,,36.289749383233605
117,65,01,26.645326828272143,,34.91317692730774
117,67,01,26.448066979575206,,34.660734146334924
117,69,01,26.795267910288583,,34.85000219224507
117,71,01,26.379047360726094,,34.70420984795681
117,73,01,25.93124036813068,,33.83592693264443
117,75,01,25.52583759732289,,32.8664912834199
117,77,01,25.20027032514098,,32.63246422957891
117,79,01,26.38036165711343,,34.72169515278418
117,81,01,25.843390657276974,,33.526512284657215
117,83,01,26.05804225993659,,34.03500274296564
117,85,01,26.512298241893507,,34.02977858579539
117,89,01,25.542521205147132,,32.86427741304111
117,91,01,23.817647682584642,,31.645242999751165
117,93,01,23.684431505143042,,31.217118792619992
117,95,01,24.2003478508508,,31.771978236161665
117,97,01,24.938171019262384,,31.626176015568117
117,99,01,24.8478392299269,,32.16053684157997
117,101,01,23.45604810799238,,30.14423477917812
117,103,01,22.73838364396567,,29.676223866231457
117,105,01,22.35464201915072,,29.5630271639288
117,107,01,21.474870248666456,,28.486485755032298
117,109,01,22.146020055522847,,28.631637857400627
117,111,01,22.275977385491554,,29.416069526280555
117,113,01,21.46243959031376,,28.16878066930206
117,115,01,21.061371119676206,,27.172062166728036
117,117,01,22.106143652471726,,29.813740556956336
117,119,01,23.841632331061515,,31.0945006330593
117,121,01,24.13726720997223,,30.991194641853195
117,123,01,23.690466998699357,,30.43178624911853
117,125,01,23.503947904943935,,30.22468941540308
117,127,01,23.15435381517984,,30.054665832624426
117,129,01,22.059393199004337,,28.848732540726488
117,131,01,23.351882870602257,,29.727602233654892
117,133,01,24.24302453226469,,31.31409993800286
117,135,01,24.298455152073597,,30.692306884475023
117,137,01,24.47950982629391,,31.233579776396155
117,139,01,24.12070939752934,,30.367692660889915
117,141,01,21.563364815090125,,27.463320010975927
117,163,01,21.572003871131283,,27.37732719010923
117,165,01,22.003205764227825,,28.103733447724057
117,167,01,22.56651262356709,,28.41079866857455
117,169,01,22.4683580313764,,28.606159582265377
117,171,01,23.244451542937984,,28.793822189265843
117,173,01,22.659212414741653,,28.51801552435782
117,175,01,23.003971634912602,,28.40160763840372
117,177,01,22.723319353091142,,28.699100703992002
117,179,01,22.351593033951726,,28.00931210187336
117,181,01,20.98513440195565,,25.988211092368505
118,25,01,26.60234697777218,,34.8208088283473
118,27,01,26.85687025296767,,36.403972174421384
118,29,01,26.871955389629324,,36.310854666720026
118,33,01,26.62134210103144,,36.0367550753444
118,35,01,26.44092097702736,,35.79562815667937
118,37,01,27.338628730840448,,36.26769302620633
118,39,01,28.080596152591003,,36.47364755083411
118,41,01,26.426489833925206,,35.5929945006937
118,43,01,26.725456204282096,,35.30468307430184
118,45,01,27.15699086646957,,36.19668762551846
118,47,01,26.486318104841075,,35.367380572453015
118,49,01,26.365170455907194,,34.68497121370508
118,51,01,27.612296058432978,,36.103751535948064
118,53,01,27.983674554526935,,36.447867356664126
118,55,01,28.067801808310225,,36.98894606410154
118,57,01,27.709641695879153,,36.08720328578595
118,59,01,27.74871353415194,,36.44699255239574
118,61,01,28.014051198463704,,36.784768192101296
118,63,01,26.7995838706047,,35.71277057599472
118,65,01,27.819123382259345,,36.22726453598283
118,67,01,27.143847672376417,,34.8425250192717
118,69,01,26.49126232449409,,34.799540538653105
118,71,01,26.237389145570443,,35.2384917545071
118,73,01,26.24404447472106,,34.72914996304287
118,75,01,25.51732909886606,,34.00937222157909
118,79,01,25.141294114783857,,32.90037013081306
118,81,01,26.379877083139906,,34.35415072923275
118,83,01,25.86371425336483,,33.500702234612135
118,85,01,26.09554634670573,,33.37578476473313
118,87,01,26.319356442131834,,33.57457900938957
118,89,01,25.416404839463365,,33.1686558495388
118,91,01,24.72751011273966,,31.703084087798505
118,93,01,23.929640799214873,,31.585158230658706
118,95,01,24.5335403988359,,31.950194342832816
118,97,01,24.38707039909732,,31.974470158043406
118,99,01,24.559303500797082,,32.01262468106341
118,101,01,22.61350856849874,,29.740179718720128
118,103,01,22.571394139470783,,29.3721284835193
118,105,01,22.564162735260005,,29.210119712843852
118,107,01,22.288322484008333,,28.493399626034957
118,109,01,21.95852884920317,,28.899051600566413
118,111,01,22.21442091716883,,28.59014483177108
118,113,01,21.929034979370204,,29.270416388315397
118,115,01,22.422530837902116,,29.20986236654467
118,117,01,21.988155151781452,,28.893406620314543
118,119,01,23.339671397923848,,30.25509377281037
118,121,01,24.77908739894872,,31.06040707129287
118,123,01,24.06473354599593,,30.384223759326353
118,125,01,23.35737276844977,,30.322975302202334
118,127,01,22.806949263822435,,29.284558019411204
118,129,01,22.69492923736793,,29.43015736305781
118,131,01,22.084776116694982,,28.463858492704535
118,133,01,23.49942737842759,,29.911799766079437
118,135,01,24.809588822705777,,31.46664494735215
118,137,01,24.27580791683747,,30.672222116688022
118,139,01,23.349293651806164,,30.240460398950383
118,141,01,20.68483503382132,,26.357046405281533
118,164,01,20.96532629891777,,26.980477137217648
118,166,01,21.524309368323873,,27.02224519962771
118,168,01,22.55284645208044,,28.275871964267846
118,170,01,22.60953355546883,,28.16763385165961
118,172,01,23.006464492579674,,28.740783666242944
118,174,01,23.11711507503054,,28.50167045855898
118,176,01,22.132664516059634,,27.649704997439095
118,178,01,22.12919789854307,,28.083867265063283
118,180,01,21.807410171345044,,27.140397304279738
119,24,01,25.01813405881653,,33.868467549197916
119,26,01,26.80345094719933,,36.40599258740203
119,28,01,26.970221947724443,,36.3406435435307
119,30,01,26.51094692742477,,35.45336400227021
119,32,01,26.66215327069294,,36.069733160786285
119,34,01,26.74809249530356,,35.518711131471974
119,36,01,26.596226914914155,,35.971698070893346
119,38,01,26.831468670041435,,35.39132534774862
119,40,01,27.269770062948766,,36.786038875907
119,42,01,27.128301080944112,,35.69637317623691
119,44,01,27.096327394722405,,35.99095459612692
119,46,01,27.010800208368554,,36.05145297953975
119,48,01,26.9001239843749,,36.20246134168122
119,50,01,26.548996707353044,,35.194465188683566
119,54,01,28.019401504809686,,36.94628607328623
119,56,01,27.908281060706322,,36.54606160625533
119,58,01,27.753505063292042,,36.28105174222513
119,60,01,27.700592553563713,,35.925735871349794
119,62,01,27.049346841265052,,35.5471094777976
119,64,01,27.280685288196796,,35.62172427307769
119,66,01,26.65855248290127,,34.558364559776514
119,68,01,26.852326110969905,,35.412056803872396
119,70,01,26.756035171953176,,35.91628019512278
119,72,01,26.263949311308924,,34.60044943873875
119,74,01,25.75845763786608,,34.71066736664623
119,76,01,24.98381496482816,,34.17170207301336
119,78,01,25.147806298746215,,32.94168912752736
119,80,01,25.073472076352136,,32.25836756263575
119,82,01,25.284462348642602,,32.410198441886315
119,84,01,25.783882651555626,,34.05905247330315
119,86,01,26.298179431918495,,33.72526978043841
119,88,01,25.902300583615997,,33.13649050222559
119,90,01,25.04586735831049,,33.17610516504881
119,92,01,24.305372043034264,,31.579236151189637
119,94,01,23.376816867251975,,31.018373528098774
119,96,01,24.11214234546313,,31.01199765494821
119,98,01,24.98394732012382,,32.03041086825809
119,100,01,23.57600652636097,,30.831647436704113
119,102,01,22.5717985979314,,30.105403703488076
119,104,01,22.248195269645695,,29.578051407600434
119,106,01,23.080655067156187,,30.224994256748
119,108,01,21.298525209469858,,28.72760037122575
119,110,01,22.21620751223827,,29.17784525306618
119,112,01,22.91796034039617,,30.04071667688635
119,114,01,21.40346444434206,,28.58812120744676
119,116,01,22.57992133172049,,29.162681242769587
119,118,01,22.851901574384087,,29.512087818789965
119,120,01,23.8719084912492,,30.7725102714349
119,122,01,23.968353453227277,,30.457017431872803
119,124,01,23.16357751647167,,29.49897554583378
119,126,01,23.286085328767935,,29.999904126258663
119,128,01,22.743137943856944,,29.249661894015237
119,130,01,21.716103999817978,,27.584806832658117
119,132,01,22.17201048597214,,28.65202096012303
119,134,01,23.825411222280497,,30.023780980012166
119,136,01,24.263465947757854,,30.657902266091263
119,138,01,22.771206699444424,,29.143585398985074
119,140,01,21.72031044695574,,27.128276045995634
119,166,01,21.224705685207923,,26.301305076670502
119,168,01,21.59318833564573,,27.211999519023134
119,170,01,21.855236458417757,,27.404724701704346
