xco,yco,ensemble,mhwt1980,mhwt2020,mhwt2080
88,84,01,25.89741744552651,26.871316514932385,32.680541214120616
88,86,01,23.786421182649768,24.829896626564423,29.8857912309471
88,116,01,23.66831077206816,25.159234905230182,30.990377205949702
88,118,01,25.23289626614027,26.36982152562612,32.59801759015022
88,120,01,25.55986387647762,26.575000516459813,33.145665288496
88,122,01,25.2813396992291,26.348580082221748,32.6182318622496
88,124,01,24.558732105907236,25.471826509310493,31.230700713130584
88,126,01,23.589749079764477,24.553524539605974,29.94902350183478
88,128,01,24.633004856158127,25.627992994334434,31.504332412895202
88,130,01,25.796230108946677,26.767213145866016,32.31552575847409
88,132,01,24.515541693512006,25.87999723629249,32.4637418536884
88,134,01,24.507010278820516,26.03389063454469,32.270862414681126
88,136,01,25.64965370635971,27.128487414812685,32.82521502412705
88,138,01,24.89905552390706,26.23497507890381,31.686644806945903
88,140,01,25.40290624096607,26.52326100336682,32.91609485905964
88,142,01,24.98959418278531,26.267175561842787,32.400748190117305
88,144,01,24.35950283540552,25.90686582970014,32.03305814980264
88,146,01,25.177201911872665,26.626926089542454,32.34070171386242
88,148,01,22.712243828766155,23.47649278223862,29.516993055385136
88,150,01,22.8592771210378,23.985357017924954,30.190637370724623
88,152,01,23.03969423587115,24.791980508435866,30.8464398210004
88,154,01,21.815111762601177,23.23745268596785,29.13995708308452
88,156,01,21.46071968178868,22.4905656035014,28.081441262602493
88,158,01,23.744154701840344,24.77813818638756,31.394119781644545
88,160,01,23.203765776812478,24.350038161569696,30.69935622544081
88,162,01,21.582757275316638,22.70351584119907,28.65155359309293
88,164,01,22.970382655036893,24.72105842656444,29.82769755753199
88,166,01,22.62178476469675,23.817366968982054,30.007902640300543
88,168,01,23.027345129506717,24.385172210772968,29.838873751156108
88,170,01,23.126169902849284,23.53131486000022,29.430198385759578
88,172,01,22.41965967787561,23.517117886462025,29.06535233547111
88,174,01,24.5616210908301,25.793394418130333,31.202165267071276
88,176,01,23.509292884843642,24.621740139623252,29.636750873565834
88,178,01,23.838104393429138,24.758420106527957,29.766356876849287
88,180,01,24.926989438523048,25.956417271385767,30.976505476611372
88,182,01,23.921233990604108,25.251438628820456,31.038176165769798
88,184,01,21.999995477280336,23.108757420954493,28.966998043490285
88,186,01,22.978039715872317,24.03508737308037,29.28138320036325
88,188,01,24.694562648926507,25.915691650324565,31.021881363894675
88,190,01,23.450361250651447,24.389815455824206,29.104706568395052
88,192,01,23.44809205694994,24.442119354532295,29.267365412888022
88,194,01,23.106448113720184,24.28695241688083,28.821571979646322
88,196,01,22.163007658722197,23.017892074390215,28.277662867331365
88,198,01,23.134451340795184,24.98262033116567,29.23149209579244
88,200,01,23.468865960225845,24.388578600959523,29.359603682834756
89,20,01,22.195876738993544,23.426121707355,27.38499793732212
89,22,01,26.591900867354113,27.904582372464784,35.32374614106633
89,24,01,26.435733693766196,28.034702791097068,35.780772017059576
89,26,01,26.885358843642038,28.469193181158943,35.530436407721744
89,28,01,26.256201551511005,27.724318049997052,34.5883137149364
89,30,01,26.28599035550727,27.743050158000315,34.94005677140576
89,32,01,25.8350491383675,26.87861762202858,33.83163366691143
89,45,01,24.265616465808904,25.932588708805987,33.49822281878681
89,48,01,26.41685144146848,28.279045945787924,35.20440611416453
89,50,01,26.28163757722233,27.642953864558663,34.40090152108245
89,52,01,26.780013293339977,28.13787749204495,34.89291751702866
89,54,01,25.435217986305773,26.698861952248283,34.419007812270436
89,56,01,26.196006279251527,28.02167903571647,34.78980634101014
89,58,01,25.21349408902511,26.495437590387315,33.130132974395885
89,75,01,24.994082909058697,27.046297863488793,33.54158140788289
89,77,01,24.068206035061273,25.42998264188472,31.9325346920126
89,79,01,24.466315519709667,26.1842219936238,31.484624680906165
89,81,01,25.263060318014002,26.33395192759646,32.683825150143555
89,83,01,25.88296432192721,27.216569688695166,32.96824221221262
89,85,01,24.895839517012647,26.237680307473394,32.52482347617281
89,115,01,23.113947777910614,24.175257635144256,30.324857429745425
89,117,01,24.97145538294615,26.262257781351618,32.024674673828606
89,119,01,25.91866407111594,27.032384977992685,32.492284138742754
89,121,01,25.391697785651548,26.28384969690424,32.770488901732364
89,123,01,23.822293161595194,24.437685371932062,30.354688665923746
89,125,01,22.445078544788753,23.20023076023475,28.89658478200801
89,127,01,23.580009038273104,24.889543812029032,29.981022155241458
89,129,01,24.204779116264802,25.615989093920096,31.028593914357963
89,131,01,25.393105040887928,26.226385398010283,32.093736921584004
89,133,01,24.66820409790808,26.096818063064102,32.135856254803855
89,135,01,25.19467457620755,26.557216156102253,31.475672968386174
89,137,01,25.181802876298875,26.386762955919036,32.12442845380957
89,139,01,24.520611301124266,25.60317401845379,31.147598418886233
89,141,01,25.7567222400892,27.23757395446855,32.95794462656615
89,143,01,24.72582328071916,26.147981275867373,32.03709874176526
89,145,01,25.5027026958326,26.915197194604854,32.9378743108743
89,147,01,22.388861092510034,23.76345336459706,29.693787113480642
89,149,01,23.732316055899428,24.716344825093664,29.238204001211358
89,151,01,22.8086626162675,23.661762675043413,29.665692726230134
89,153,01,23.32357199416511,24.668347365176334,30.53854233647086
89,155,01,21.731704894893628,22.94026692991016,29.375895137947854
89,157,01,22.39134227124929,23.464950524532224,29.939260708618566
89,159,01,23.8524631551282,25.108321514238046,31.219887970810962
89,161,01,21.598982088604878,22.774043972852578,28.912583539945068
89,163,01,23.173320704394666,24.597013742728414,30.428545478222016
89,165,01,20.696838800181276,21.990821400131484,27.013403404357
89,167,01,21.726473591322375,22.527581970577188,28.087121624917835
89,169,01,22.804738325424438,23.732265706197474,29.480043368616936
89,171,01,23.87406032692087,24.74048637031815,29.986133352166412
89,173,01,23.491389675641592,24.731148045108668,29.920659676777603
89,175,01,24.304438166419924,25.017898310781828,30.1779804199454
89,177,01,23.866813856508816,24.796223438422377,30.126753450053858
89,179,01,25.32932337587383,26.521381004251147,31.995865077621627
89,181,01,24.186214619127956,25.20552490945753,30.131304283482937
89,183,01,22.221279617470987,23.222201596761263,28.699119645184997
89,185,01,22.785848435798382,23.842182787607065,28.997761578162375
89,187,01,23.768548920570623,24.639703627770487,29.17585558057287
89,189,01,23.75709689384066,24.967088040925546,29.62586260144901
89,191,01,23.031881896377953,23.754377201631367,27.990399319424238
89,193,01,23.222218277611137,24.296912405543804,29.01145897085217
89,195,01,22.398272189906578,23.2101878916488,28.609748918228505
89,197,01,23.17771818345986,23.825436269073098,27.856296296401037
89,199,01,23.70997388592262,24.932034647465308,29.9795115462342
89,201,01,22.195876738993544,23.426121707355,27.38499793732212
90,21,01,26.864419248184745,28.119859017670482,36.01528128169727
90,23,01,26.747519807640618,28.08690482057773,35.97670099416914
90,25,01,26.028285531828345,27.926138749079943,35.501981300388366
90,27,01,25.885723931320307,27.501306442823516,34.35839506201205
90,29,01,26.452748718968312,27.975112037257674,34.93013072810828
90,31,01,26.79258013627851,28.37880758799547,35.32851109675796
90,33,01,26.72765355802614,28.409713887347323,35.90144432649707
90,35,01,26.163983759177512,28.25844934443245,34.66777633384347
90,37,01,23.899941728140153,25.28696299655996,31.75504930185568
90,46,01,26.19377976370566,27.38834152127443,34.76662767914065
90,49,01,26.989101334659562,28.479862344878292,36.18134661452899
90,51,01,26.806076806985175,28.140631344332867,35.84825527419053
90,53,01,25.856797312830146,27.63115884847906,34.13130097023273
90,55,01,25.07760946944552,27.12788505981846,34.652110490903205
90,57,01,25.315901988495895,26.739929514122263,32.678475447819636
90,59,01,24.802556802427535,26.166613908098697,33.053672112140724
90,75,01,24.579449312356765,26.597753750087826,32.56773085998129
90,77,01,25.08610106272474,26.71539077693366,34.306705677068706
90,79,01,25.0924801704679,27.04978032629097,33.6756175211709
90,81,01,25.902219621266294,27.0903505438644,33.95460299115756
90,83,01,25.74496212390837,26.990845368947642,33.47928552212414
90,85,01,24.414626269785476,25.622500903256693,30.451817769685317
90,115,01,22.647162602698778,24.051996426589074,30.032754622789156
90,117,01,24.29209907478774,25.676707289432713,31.962408692969557
90,120,01,24.715538699605506,25.78829160374192,32.3625115447475
90,122,01,23.741807434221595,24.970646673234928,31.374455286345814
90,124,01,24.131533389893047,24.952133335502943,30.71823970358416
90,126,01,24.373941339963416,25.528023936197012,31.665311121012007
90,128,01,24.396569635036723,25.399094478598343,30.96476404944512
90,130,01,23.990657589781456,25.175877195344047,31.144213610291814
90,132,01,24.943549088942014,26.26072688628461,32.50006526567026
90,134,01,25.293852833207858,26.791956715562776,32.10993168566937
90,136,01,24.89469947395729,26.011776669443364,31.223749198341938
90,138,01,24.12233036841373,25.481644025955067,30.924306448790333
90,140,01,25.95701097531182,27.619321596190886,33.27430947133424
90,142,01,25.00558201029895,26.49769343261312,32.196083794511964
90,144,01,24.603059712405297,25.774964612084354,32.03561297179542
90,146,01,24.209169178176754,25.763310668290774,31.275290026001997
90,148,01,24.139414386027543,25.417128940190246,30.61320492454303
90,150,01,23.13226519742186,23.99114342563965,29.886241140461664
90,152,01,22.22315610033436,23.5002442529746,29.345372751155093
90,154,01,22.127637943769592,23.15222280468888,28.923661379212685
90,156,01,22.34490870494343,23.566325230372048,29.659181759451894
90,158,01,23.15005358600434,24.426101944613837,29.935539148124622
90,160,01,23.329257477968817,24.603270380487487,30.050371183704865
90,162,01,20.380902325572496,21.098669146197327,27.141804928405914
90,164,01,22.721060479830662,24.0945188328744,29.637068520753587
90,166,01,22.06649656503253,22.844959564280412,27.670945445677827
90,168,01,21.587513567955767,22.57680651388624,28.53709659586483
90,170,01,23.67290623965781,24.625788458966426,29.722978461406463
90,172,01,23.79505172252138,24.7265352844575,30.50967379959465
90,174,01,24.290030135309486,25.348967903515867,30.70674211283626
90,176,01,25.27903483113145,26.280421207907953,31.032438571110617
90,178,01,25.619004586301266,26.529418326270502,32.11035520488653
90,180,01,23.86054539257137,24.888715240793218,30.99206190638211
90,182,01,22.144367079024494,23.13737367957139,29.07585926995631
90,184,01,22.391566821608272,23.033891640164168,28.448108886304148
90,186,01,24.058740754317494,25.37117434629547,29.994980138917462
90,188,01,24.898268200779224,26.068537687204227,30.628656912836252
90,190,01,23.204381793196866,23.992894480582,29.009355150912636
90,192,01,23.761566896413708,24.765597194476985,29.469761472876353
90,194,01,22.98841597667052,23.860309452931876,29.33183744494453
90,196,01,24.098901282115317,25.227203429747128,30.30028441107645
90,198,01,23.217256163245942,24.50769936905394,28.94353747298103
90,200,01,23.281084698665072,24.311160591471317,28.242899133762428
91,20,01,20.92532838499114,21.929724290165304,26.013320424300687
91,22,01,26.068369065160375,27.407560811975664,35.771350437327634
91,24,01,25.212780370166605,26.81531050641509,34.154978715682304
91,26,01,25.66289382036123,27.461426585791525,35.0311606114554
91,28,01,26.788705380439414,28.734431593189505,35.98395592056805
91,30,01,26.828167478433357,28.725479847863628,35.84552788434498
91,32,01,26.15799771041968,28.25729215827624,34.62351826527042
91,34,01,27.0629233652678,28.902740476878147,35.65698669096733
91,36,01,25.485664486808343,27.010994755891954,33.21287142150444
91,45,01,25.784313821750636,27.378830264081493,33.90283700394286
91,47,01,27.828396408038255,29.33511888220802,36.39790259464215
91,49,01,26.620633127420025,27.858190448933573,34.739253419882935
91,51,01,26.755320226053147,28.10954749327122,35.160058799064
91,53,01,25.909450963685842,27.71598587599436,34.364359077738946
91,55,01,24.67805442971337,26.18509807684089,33.29973953761433
91,57,01,25.66225826187441,27.03283027417062,33.93988066308616
91,59,01,25.26404182638306,26.476798391708893,33.36146082924789
91,61,01,24.563378269209853,26.198532861944635,31.928729206853625
91,76,01,25.503699011797217,27.61465524671808,34.062871324681915
91,78,01,24.336981456284487,25.540803220327536,32.381122875819244
91,80,01,24.929828395252944,26.477460064680702,32.67490198581028
91,82,01,25.899043765068047,27.437951262121206,32.86532589253324
91,84,01,24.573988250115992,26.115046272357947,31.244431473670673
91,119,01,23.808424020189644,24.924244860237458,31.728329582300617
91,121,01,23.517687719172308,24.450020427041053,31.326298878582687
91,123,01,24.490705898439497,25.473443583384775,31.864812074652168
91,125,01,23.806038896717126,25.192017220485905,30.275985293291313
91,127,01,24.41590726035977,25.512797575009408,31.753675829654547
91,129,01,23.878120778827917,24.93996903236538,30.36255827578307
91,131,01,24.87391154737761,26.021852441118842,32.36692019855721
91,133,01,24.912156789164452,26.671181069400426,32.92086034922
91,135,01,25.02330331007197,26.67976015451943,32.04282389799783
91,137,01,24.350068334309995,25.511213596406193,30.740667976393187
91,139,01,25.097166568500022,26.450397937689083,31.794640585657802
91,141,01,25.94054191148988,27.1478972484217,32.87626492660606
91,143,01,24.92583853382377,25.907248341143195,32.02130237881948
91,145,01,25.72976668192147,26.674706632615514,33.08615659479257
91,147,01,25.90908837549286,27.355862743525822,32.564307177576765
91,149,01,23.951647335100798,25.004618066734995,30.838057847486777
91,151,01,23.233058178559467,24.394852241037643,30.121644271087163
91,153,01,23.485514858623336,24.300892624639463,29.811232435080257
91,155,01,22.951755467268487,24.018105398468393,30.02872612223765
91,157,01,22.359604202018094,23.189498638536538,29.006354521025028
91,159,01,24.893937003113102,26.03549224093985,31.600222624465246
91,161,01,22.517388318242023,23.91769446246881,29.9916712911999
91,163,01,22.288400719397046,23.091441377254508,29.590033347848532
91,165,01,23.677051118508157,25.090900573224392,30.711074146002368
91,167,01,22.896846945234984,23.65714322718834,29.990869190089605
91,169,01,22.083046974018465,22.998328851152,28.813163694775096
91,171,01,23.721909160094864,24.79383663936195,29.388320381487453
91,173,01,24.865639038688123,26.109038445876255,30.896127903976407
91,175,01,24.048752858849753,25.112300647263336,30.418038111293523
91,177,01,25.62093986205009,27.114038452110304,32.29525715887695
91,179,01,25.078403134013502,25.734329096114404,31.085557858228064
91,181,01,22.72894874816259,23.706366677279103,28.519086034242225
91,183,01,22.75022751010932,23.76407614792955,28.285679078583765
91,185,01,22.95090513338127,23.88866914735967,29.102350211380287
91,187,01,24.753344203909286,25.81176775927479,29.82798906598635
91,189,01,24.032628453629016,24.964690684228255,30.40941992070265
91,191,01,24.020199585898055,25.135184902029387,29.687400675266087
91,193,01,23.151768367233036,24.53276868343869,29.42044155872126
91,195,01,23.909907748043885,25.71092385076602,30.535468856066576
91,197,01,23.735335161646,25.01701782078881,28.677830876680982
91,199,01,23.315312452808133,24.542890112676016,28.95998454069519
91,201,01,20.92532838499114,21.929724290165304,26.013320424300687
92,20,01,22.905362826007856,23.81526419564074,28.02399187708549
92,22,01,24.672337111481475,26.101071364181205,33.798250618301665
92,24,01,23.80054304952224,25.506862254454177,32.545890479237364
92,26,01,25.221677501567736,26.76638242428676,33.75631352272637
92,28,01,26.55509397051265,28.154508091266386,35.11434118725476
92,30,01,26.41017583023452,27.962042781510807,34.96681757932126
92,32,01,26.729802638310417,28.388489904333596,35.5918664791306
92,34,01,26.90656263510236,28.835911848408017,36.114195271486096
92,36,01,24.899215348365964,26.355377809206537,33.288084788757494
92,45,01,25.677336696201944,27.237769385196625,33.621317498577824
92,47,01,27.687051226710587,29.081549884941886,36.04000210336445
92,49,01,27.324330115992595,28.925504327594908,36.19268541070611
92,51,01,26.299742099657582,27.580885714449693,34.409535438698484
92,53,01,26.055717707370672,28.026407114006176,34.72289136890773
92,55,01,25.10875829107925,26.43158575309909,32.77501155816304
92,57,01,25.889689970415578,27.66071010228402,35.356530196513276
92,59,01,25.85209211953929,27.1286020016288,34.14706955292138
92,61,01,24.728516577884793,25.79443028984135,31.97886734377725
92,63,01,24.759830240918106,26.18330888460088,33.85556695194151
92,67,01,24.922659798897588,26.32277019262971,33.589817852497916
92,69,01,24.264569454463974,25.63654137317256,32.237144941712096
92,73,01,25.42081375202969,27.07761919741338,33.455742031835975
92,75,01,26.20328765708962,28.89711608454338,35.53918082940042
92,77,01,24.95703056906321,26.91783525080294,33.36040078326214
92,79,01,23.424111722068712,24.641398655453653,30.950243920884386
92,81,01,25.348686077100577,27.487217229400695,33.69297609912229
92,83,01,24.454028111180797,25.67683071804046,31.63909149291616
92,118,01,24.653152020353662,25.8835205608909,31.89669000875991
92,120,01,25.497347110715502,26.830024368885443,32.313595408261044
92,122,01,24.56354373235867,25.685642257649448,32.13761799960184
92,124,01,25.195725747971153,26.231579475916455,32.81727492634473
92,126,01,25.1664704815376,26.457258636781035,32.48198359349744
92,128,01,23.64412859460363,24.99695569629635,30.899861716926843
92,130,01,24.57659715523984,25.733637211000687,32.160467936310475
92,132,01,25.183909332307195,26.261168710729514,32.41257243733086
92,134,01,24.18880395031892,25.479402803748922,31.15899634512819
92,136,01,24.43036005556323,25.854083879719,31.981100984008627
92,138,01,24.86342454507741,25.52021687811127,31.911580441151667
92,140,01,26.024157123876055,27.659474313929532,32.601294489865424
92,142,01,25.552512514298865,27.010561513604323,32.63300295915754
92,144,01,22.83424391547648,24.226854468975926,29.91236398787933
92,146,01,25.01399230135376,26.261403451259447,31.907974038002013
92,148,01,24.48428224760507,26.01562717462628,32.04392553210321
92,150,01,23.225484982694276,24.377983626289485,30.486723949462476
92,152,01,23.92657403523225,24.486757656107944,30.284407862700167
92,154,01,24.600892298513816,25.50193756551312,31.89729483309127
92,156,01,22.432288704734685,23.417204984582906,29.82781990802145
92,158,01,23.62261812384456,23.83630303776464,29.910794760397753
92,160,01,23.377324849743008,24.632921673910115,30.84652761173588
92,162,01,21.34931710927131,22.253689899850325,27.825645251600182
92,164,01,22.001391125178998,23.301387271173034,28.60272920293122
92,166,01,24.206681750782295,25.410553491181293,30.75515687942692
92,168,01,21.17261790916803,22.058649441851973,27.47632181211957
92,170,01,21.987321470130336,22.851888598422395,27.931810660439023
92,172,01,23.95667493545296,24.888296582616604,29.457888341240785
92,174,01,25.012671166568143,25.90346056386912,31.76284489226871
92,176,01,24.03923465559032,25.927638972705914,30.905260541555343
92,178,01,24.434310667168408,25.97265684685309,30.694588134998174
92,180,01,24.39951311288299,25.391381652692214,30.296320772253637
92,182,01,22.8795404509322,23.982691232929543,29.384953351520288
92,184,01,22.612064285529843,23.649006123440422,28.4071096752014
92,186,01,25.279864904535998,26.242912850323634,30.460699474113664
92,188,01,25.059173842908287,26.072583729180316,31.2949863223959
92,190,01,24.604991900609672,25.508101406044425,30.286372455432222
92,192,01,22.60131025495283,23.87414317407755,27.841010073451834
92,194,01,23.556761280756856,25.01022205961406,29.998927177922326
92,196,01,23.437302381408596,25.237261007842637,29.383458474657782
92,198,01,24.348616706106572,25.61500389724682,30.640502488471924
92,200,01,22.905362826007856,23.81526419564074,28.02399187708549
93,20,01,25.197020067747808,26.557875482533653,33.42920518927463
93,22,01,24.744061864105287,26.124624946737093,33.5422929148785
93,24,01,24.127643982990058,25.824063993343497,33.613619805923
93,26,01,24.827331103478123,26.42526290616243,32.890735370415655
93,28,01,26.66705313002606,27.869863163773328,35.09087417028651
93,30,01,25.7601690240204,27.549111077109107,34.60134809061792
93,32,01,26.58108351778793,28.286508208542323,35.2109097192584
93,34,01,25.959433232994083,27.85274788175685,35.041742189849984
93,36,01,23.763991838148378,25.80552433949986,32.22992540078061
93,45,01,25.173118118466288,26.67754950917515,33.16521715405568
93,47,01,27.342576615941237,28.464083956395896,36.226420311646336
93,49,01,27.27897885246551,28.399322248951616,35.23799336680134
93,51,01,26.774755417843092,28.191059146968538,35.72333840200173
93,53,01,26.35746671496007,28.091966963730876,34.944969110258484
93,55,01,25.926423313197834,27.445661799232568,34.220310454002146
93,57,01,24.967162328030813,26.386621696150534,32.14711115719169
93,59,01,25.95646164164398,27.25277937472695,33.58349345058726
93,61,01,25.084998631060696,26.589099782379,32.650349219033
93,63,01,25.468594173801296,26.429236248835707,32.118780013488404
93,65,01,25.21579523226216,26.423225168750655,33.17769660706065
93,67,01,25.21113739762317,26.546957834475574,33.8314335449757
93,69,01,24.98210241451854,26.403924558044253,32.35164033555332
93,71,01,24.522071440480957,25.49605632858329,32.30099576541982
93,73,01,25.1499079954626,26.386592386778684,32.23451413424482
93,75,01,26.065780568898408,27.742250340750406,33.775729577765745
93,77,01,25.524104161288488,26.689168477076773,33.5844153197532
93,79,01,23.023716863532993,24.584971921022106,30.550654790872123
93,81,01,24.246088861278853,25.81082792178654,32.336005378028204
93,83,01,24.3149634107489,25.726364758000184,31.03490609069483
93,117,01,23.765415008164137,25.139501853495634,31.844618237268755
93,119,01,25.73762722788898,26.92582761749505,33.43215016736977
93,121,01,25.124247872344075,26.309797353905214,32.692699957863255
93,123,01,25.61730359932527,27.17175775335488,33.47151247512094
93,125,01,25.195863742786827,26.340944840977734,31.713765321600206
93,127,01,23.288197917436435,24.56069813296935,30.760878416580034
93,129,01,23.612797521012208,24.823336762602445,30.227408141078314
93,131,01,24.27663027017774,25.25743304998517,31.59278071469409
93,133,01,24.68495975408422,25.9817409822489,31.515006082962692
93,135,01,24.639635809774067,26.007618485274453,31.86050046417295
93,137,01,24.058777680680954,25.13087169562082,30.90072286196871
93,139,01,25.468809138344426,26.819330342660475,32.10425184788529
93,141,01,25.254754598256078,26.859556809525923,32.21920929458894
93,143,01,24.784120212426917,26.138874846668568,32.2752484781432
93,145,01,23.81841850934046,25.016639591362942,30.609059791796543
93,147,01,25.390108861676083,26.608514755367917,32.03284345525823
93,149,01,24.606412871419753,25.910504050514614,31.459493222518677
93,151,01,22.185782323272417,22.33654996069443,27.66669938778173
93,153,01,22.930342752397724,23.807899944015187,29.88460154492423
93,155,01,24.147018415485814,24.944272186234336,31.231218921695383
93,157,01,23.74008977668418,24.748074636464924,30.92880019705203
93,159,01,25.046827619510484,26.053944620152198,32.20208729036695
93,161,01,22.872619382701842,23.94194331370988,30.05074345179792
93,163,01,21.96281929430368,23.001513266441076,29.237040794111316
93,165,01,23.81889377717643,24.80164361476126,29.87402730116694
93,167,01,22.600441504454498,23.639571152534472,29.66583390298334
93,169,01,21.508485019463617,22.189228054355475,27.47863906113649
93,171,01,21.98265897103355,22.64356740893515,27.891271929734685
93,173,01,23.42316157248121,24.624048546503,29.717235488949242
93,175,01,24.40666125677958,25.678151803560826,31.256883651585394
93,177,01,24.575148549001323,25.84290162007549,30.713278150936215
93,179,01,23.972468983290202,25.244661154625387,29.81670594056444
93,181,01,24.04910889838522,25.077576754679384,29.691392234549948
93,183,01,22.75209534989807,23.679869755286127,28.73934159272512
93,185,01,24.223036771308323,25.345615666348483,29.604933944031277
93,187,01,24.177412985225637,25.01934594186795,29.898243264532425
93,189,01,24.226568593290136,24.987612264932753,29.32389815773699
93,191,01,23.483834913308343,24.73677612156856,30.2239329514056
93,193,01,23.159007823274003,24.58140479449972,29.402955703895064
93,195,01,23.993708403851087,25.601194093367788,30.792395746445138
93,197,01,23.616618225401954,24.804925871195973,28.967852747207363
93,199,01,23.128397996382695,24.671365459702976,29.08409749628015
94,21,01,24.473878237787833,25.716443153491078,33.010914553449794
94,23,01,24.39706849594264,26.123373398008855,33.053136823550176
94,25,01,24.91457305412746,26.74416950420794,34.21790687959276
94,27,01,26.19255979843874,27.729539575915577,35.24079920211582
94,29,01,26.472961301761384,28.256113051952255,35.30112704766815
94,31,01,26.831452852124237,28.642157250479425,35.914081320066344
94,33,01,26.4070182742524,27.95944721789405,34.743018091554646
94,35,01,24.34254786077204,26.077324714524632,33.08884069681574
94,37,01,22.81511333550333,24.54873047211051,30.47421358915675
94,47,01,27.097941794790348,28.43463698919628,35.13657567237158
94,49,01,26.596202071712625,27.919935209097783,34.850668622055686
94,51,01,26.438321466520947,27.405457153141295,34.794319473271635
94,53,01,27.37793843350193,28.784317200621466,36.41556942958437
94,55,01,25.830343643214782,27.362195973275583,34.84706381463032
94,57,01,24.808547576028342,26.459987862260594,33.31778665141236
94,59,01,25.545873677293883,26.79000429453334,33.35347447969649
94,61,01,25.501648901179053,26.895023701134402,33.00873518290409
94,63,01,26.307773507244,27.620890785463807,34.34282766796124
94,65,01,25.23804294644213,26.378671657498895,32.10761224526475
94,67,01,26.977991278807927,28.19477156809439,34.817070423293266
94,69,01,26.464275703569502,27.722334959226398,34.96092105866374
94,71,01,25.906828928783124,26.783151316116378,33.627689510732026
94,73,01,24.693277859842066,26.16598244629908,32.44511047018438
94,75,01,25.22933882893286,26.455157149002552,32.88571648360531
94,77,01,23.360057250395293,24.550861771550856,30.609147467010185
94,79,01,23.60704740423686,25.17610168663053,30.90175464615275
94,81,01,21.775490429349333,23.010584957994542,29.8654967820259
94,117,01,24.536235909769427,25.901182989610408,30.957744705007652
94,119,01,25.76816344624693,27.003030087519367,33.233784266343235
94,121,01,25.21766745749941,26.867674347997497,33.3238696263928
94,123,01,25.56667303521276,26.696439834192002,32.918504006593366
94,125,01,24.25350987209789,25.33943458674411,31.547745265694623
94,127,01,24.342846928708074,25.264481782619427,31.406959020227696
94,129,01,23.24108766526552,24.32737555039609,30.27698784551142
94,131,01,23.461355063106108,24.60945333520478,29.991588453731424
94,133,01,24.589114058326278,25.89262188190314,32.13288808988327
94,135,01,24.372436024699972,25.684331095901054,31.2105690549519
94,137,01,24.315954819691342,25.884221121832294,31.228790425295156
94,139,01,25.01897434405541,26.33129706790561,31.419432053878474
94,141,01,25.406365167793986,26.911094191985285,32.21530616885703
94,143,01,24.645786980056997,26.00906654059489,31.290917047841084
94,145,01,23.597789124685217,25.035268803304312,30.61798121605808
94,147,01,25.523978420288064,26.758375078241386,32.25122321861618
94,149,01,24.88543477504463,25.621038084378032,30.932274322430136
94,151,01,22.698247941562062,23.578541389779293,28.76850434396572
94,153,01,22.784486959451673,23.515013715721224,29.98607708070262
94,155,01,25.28927739994837,26.50710640549252,32.586139357671605
94,157,01,23.54145916167622,24.330278577477785,30.13922084178334
94,159,01,23.558071056598816,24.66918730037339,30.45136494378468
94,161,01,23.323720052919484,24.171240580667426,29.887837950126087
94,163,01,21.476565700986917,22.562346593256436,27.228433238201465
94,165,01,23.51369948900304,24.62983429392559,30.709529013876313
94,167,01,23.539349405315477,24.760754052113086,31.056229869599736
94,169,01,21.23743357192655,22.344392446565195,28.11860177663802
94,171,01,22.289474413996142,23.29111780121545,28.586098868333668
94,173,01,23.91866924431191,25.018842632915778,30.21285547399591
94,175,01,24.215588833779307,25.617010879793657,30.87520628283398
94,177,01,24.800609264243437,25.968708468725712,30.74366621657945
94,179,01,22.688827575983222,24.39797413826044,29.15035292992513
94,181,01,24.03002564962121,25.539337284546097,30.28879638098438
94,183,01,22.66177378938503,23.47314342820018,28.477447377815263
94,185,01,24.73481873981011,25.698747562589165,29.57991418933561
94,187,01,23.9395683571102,24.99391873703692,29.753654509675304
94,189,01,24.52383318194239,25.469110823879454,29.854432976599195
94,191,01,23.408119638053694,24.416525861416197,29.52004477727091
94,193,01,21.412252137906663,22.269396530013957,27.14014391017458
94,195,01,24.22627943780692,25.826490812435033,30.59511893898648
94,197,01,24.11900517995311,25.18209633661646,29.389972345711833
94,199,01,24.172684264845856,24.9010095482731,29.696486826987176
95,21,01,26.180722729043477,27.935790056185095,34.98024535235016
95,23,01,25.181099748371434,26.778123210596465,32.998234397672356
95,25,01,25.708259354237736,27.081814621729865,34.96502164582566
95,27,01,26.339449172368834,28.567385931032483,35.40734901475952
95,29,01,26.876963700076605,28.40412621414905,34.72380818573153
95,31,01,26.559556935345558,28.163359890793696,35.314942415693494
95,33,01,26.294380262417288,28.286357324919816,34.70874493972753
95,35,01,24.34162558355348,25.682633876108984,33.19446959645416
95,37,01,23.350672141046264,24.57551436392384,31.864949427937244
95,47,01,27.19540797035453,28.32971424605607,36.00712092034115
95,49,01,27.305909118640887,28.54477370164201,35.50415441992212
95,51,01,25.352518669546118,26.842090769747387,33.47747748648656
95,53,01,26.363064826294227,28.57114307103276,35.520195504751996
95,55,01,25.924533178969963,26.98085977669718,33.59764983308922
95,57,01,24.803334975058338,26.01441672432036,33.17423505377082
95,59,01,24.51536007967006,25.861743908159305,32.35661232976974
95,61,01,25.58090245608677,26.615483255263424,33.307088365031035
95,63,01,25.42046735342542,26.64459098502093,32.93394092076766
